,_label,dcnt_catid,dcnt_device,dcnt_profile,dcnt_rule,net_access,net_buf_overflow,net_ddos,net_misc,net_scan,net_trojan,net_virus,net_web_attack,network_attack,ra_network_attack,ra_weak_password,ra_web_threat,sw_rate,sw_total
ab6716faa25792409670e390d0217b7e,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.959331503395,1
4eefb73c7b4290d04f8158234dd853dc,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998528032116,1
b712ad5747b8ed14df893cea3d08dbc7,1,4,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.1,0.0,0.9,0.99880691034,10
52334ba6c8561f8edf91c591524b8299,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998809621873,1
c810ff1797ba00b76a80dfd157a85d26,1,7,8,1,4,0.0277777777778,0.916666666667,0.0,0.0,0.0,0.0,0.0,0.0555555555556,36,0.266666666667,0.0148148148148,0.718518518519,0.999180554112,135
4e3f2d39395a917d08453d844879d17e,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998805057697,2
67fe34f943c3a9407fe7a27f06515d81,1,4,7,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.545454545455,0.0,0.454545454545,0.988219760749,11
72f423d6d58b996b25109bde054020f3,1,3,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.133333333333,0.0,0.866666666667,0.937286943971,15
11c585b62dd62deb991c9d6410e5ebe5,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.533870119941,1
78a9feb70d229020eac56a872eee6585,1,5,3,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0909090909091,0.0,0.909090909091,0.998785698976,11
8eafc451e16372275cffaa4192d9bc6e,1,6,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.99962544241,15
f2181212801916a62fb37e26c4e42853,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.965746925032,1
92b3c58841d1c78c5c821d225b6cdcdd,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.99683316068,7
efbe523d2de03f860c64a00d046256ec,1,4,5,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0714285714286,0.0,0.928571428571,0.997987435383,14
b9a033489b5f503a01f9095928d2cf40,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.564674661128,4
1d7a4e5f42d20f76f1afcf56cd00beca,1,6,2,1,3,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5,0.108695652174,0.0,0.891304347826,0.998078560336,46
8b5b7cfedb4f82a6419b2b70500e729d,1,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.333333333333,0.0,0.666666666667,0.999840136375,3
e9ad6fc01701550acb33033e2675208c,1,5,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.222222222222,0.0,0.777777777778,0.982910286861,9
e346415bd05db7cbbdc6b828d8e6313e,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998717823913,14
0355a40d6a8c98277991635abd24da9d,1,3,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.142857142857,0.0,0.857142857143,0.999667865977,7
717cfe124d0f81cff8873b78a77fd21c,1,3,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.75,0.0,0.25,0.998534853797,8
83f5dd41e848267bcd6ba583b8bca393,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999288222582,1
a1e899ea3e4bdf07892e4ded2b613897,1,2,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.333333333333,0.0,0.666666666667,0.999801400051,3
c3f37d45254e69bb583d178cc172c696,1,3,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.997827272623,14
572f4251fe75174820310fc5af5824b1,1,15,10,1,5,0.464646464646,0.040404040404,0.0,0.020202020202,0.0,0.0,0.0,0.474747474747,99,0.512953367876,0.0,0.487046632124,0.999917785225,193
6028951f61e72e864e020674b42ceffb,1,15,6,1,4,0.0686274509804,0.147058823529,0.0,0.0,0.0,0.0,0.0,0.78431372549,102,0.548387096774,0.0,0.451612903226,0.99885079739,186
416fb53677ee9d6bde10cbefcbf9e0ad,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998727773559,5
04ea460cbff2d51e2f4730abf8db44ce,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998842497252,6
a2feefec9040778d4295a3234a23a7d2,1,3,7,1,3,0.05,0.95,0.0,0.0,0.0,0.0,0.0,0.0,20,0.833333333333,0.0,0.166666666667,0.998388527516,24
5d27c9b0c37cd930b2377b854e97ed27,1,3,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.375,0.0,0.625,0.999516138584,8
6298e0363678d7f66063e5b45a2288df,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.976240843568,4
4be70240938744ef24062de9c6a211d5,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.998967135319,2
92724313118bae09f053ab5499d33c13,1,3,2,1,3,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,10,0.666666666667,0.0,0.333333333333,0.981935558427,15
67bcff94adb3bb909216302d6773b047,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.837727974431,5
3c2387060ee5d57601b14471114b5aab,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.996766790327,1
c17aac8e5cad20d893137f2a802f0225,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998500776117,3
37fceff76563eb59cec2f28689d80ee2,1,6,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.567567567568,0.0,0.432432432432,0.999603963757,37
544e50501af127eb8ca64a10e388d5ac,1,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.5,0.0,0.5,0.993647789839,2
13ee71d93ab004c0f77ce52f6f0fc3e2,1,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.989493160626,7
1359a78107ebe3178c8412613c5baea2,0,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.333333333333,0.0,0.666666666667,0.998825492032,3
5159a63ab90237680ef7795e588fb126,1,5,5,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.8,0.0,0.2,0.892086111461,25
322c3c3e63b44b42318cfe364e90bc31,1,2,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.75,0.988778720324,4
cdf39a4e96bfdf6ece6fdbe677ed1069,1,6,5,1,3,0.833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,12,0.666666666667,0.0,0.333333333333,0.999271219638,18
513aeb26774ddace4d96896076829952,1,9,3,1,4,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.5,4,0.16,0.0,0.84,0.999823123171,25
53cb95ab5735ec9a55c5cc3baec9f0e4,1,3,2,1,3,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5,0.277777777778,0.0,0.722222222222,0.998261264781,18
126e3421ae50bdb7cb0282782417de39,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.998365252209,1
f53876f5ffeb25d4def7f1147ed2f2c6,0,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.252572974112,14
445ea7901b1abfb2e82ee88684465e4e,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.996879551298,2
bb24e33c7ed1d9f6cd16c1b780b31993,1,12,5,1,4,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4,10,0.2,0.0,0.8,0.999920083341,50
1eeb6c949cc701a7e02455932ed3c493,1,2,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0675675675676,0.0,0.932432432432,0.991849327613,74
4339f5dff28bf954f6738fc30eae9096,1,3,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.993834081596,11
ee8c8de87d61afd3aff6b902774b0655,1,7,10,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.04329004329,0.0,0.95670995671,0.999556052971,231
12d1d414807446ac8a45cc0afcc18de3,1,4,3,1,3,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.833333333333,6,0.4,0.0,0.6,0.994118379187,15
aa67fc22f9eec4e1b0d9a8a75d67a2de,0,3,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.95,0.0,0.05,0.995457514261,20
9cfd5fcac4fba93602dbf0ad33c4a28d,1,2,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.222222222222,0.0,0.777777777778,0.999350820056,9
743aa4234ba5c6c1cf51a1b7fa0f5c8a,1,5,5,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.133333333333,0.0,0.866666666667,0.99744089246,15
8c31a31e9814590e6dff9e6707b64de3,1,1,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.997710975394,15
16337d4611f1b60616a0645a6a4be758,1,4,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.995328639719,29
b7edcf052540dac986054ff33efd30a9,1,4,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.777777777778,0.111111111111,0.111111111111,0.96815917893,9
b21873ce8e55c0f37a2aa84a46b187d0,1,3,4,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2,0.0,0.8,0.999811392948,10
3becf8287c88a13c2f05a9173897c1c9,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999305259171,1
6949987cbd41aeb0f0983295a2d87ac1,1,10,13,2,5,0.0,0.0833333333333,0.0,0.0,0.375,0.0,0.458333333333,0.0833333333333,24,0.303797468354,0.0379746835443,0.658227848101,0.975664198581,79
04cf8c36884bc2f7683f318a06689922,1,7,4,1,3,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333,12,0.6,0.0,0.4,0.999563331784,20
7440b582d9a91dc6103f1a41490648ef,1,3,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.166666666667,0.0,0.833333333333,0.999764095046,6
f711e36723cde5ffe3b40296856bd8d8,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.790704019069,1
2f35efd440e3b2d74b151bb893ff6f08,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.99749147307,2
ffd27c42579bfebe22693f29eb4ffceb,0,3,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.125,0.875,0.99105492628,40
4628c870c1589fbfb8ea961d495a3475,0,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.998664431021,2
4ac3eae9e5e17be1152febc60c00ac11,1,6,3,1,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2,0.133333333333,0.0,0.866666666667,0.999913942496,15
f764824f1f7959691c97aa2fbc147b13,1,2,7,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.925925925926,0.0,0.0740740740741,0.989859959321,27
7a6d8c5721e60f5b7fa7c69f5383b7ed,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333333333,0.666666666667,0.99597898225,3
25a38d2ef482583a9b8dfbc8295a9c08,0,8,11,1,3,0.0975609756098,0.90243902439,0.0,0.0,0.0,0.0,0.0,0.0,41,0.5,0.0,0.5,0.997568978776,82
9df250912102cd9cde503fe824622dce,1,4,4,1,3,0.0,0.666666666667,0.0,0.333333333333,0.0,0.0,0.0,0.0,3,0.5,0.0,0.5,0.999339392924,6
dbd048a9d32b4df4ffb5eae64f2e893f,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.258545966468,2
9c4fbdd5bcf626f7179c98672b4f6dc5,1,4,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.919947438537,7
3dd08299a875a4848097104b12ef3e18,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.990584642279,1
bee598b44c132fdd0947bbdec576fb89,1,2,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.0,0.5,0.986361629649,2
7c48e374ddc7a355c307f10ed52ba637,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.939682612205,7
c76f445dc986f2ef2e8bef203da490be,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.982868289373,2
b8540411cbc5b9c40b2f107e3e460871,1,6,4,1,4,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25,4,0.444444444444,0.0,0.555555555556,0.999484319218,9
e01400a986ea187aba2c0e1011d23876,1,7,4,1,3,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5,0.0,0.5,0.999538667834,10
311e76fbf9c07f83d292b7294f45bfe8,1,2,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,0.0,0.25,0.999411146564,4
1b24a60474274cecc1bf2110f83f5d0c,1,8,10,1,3,0.0,0.742857142857,0.0,0.0,0.0,0.0,0.0,0.257142857143,35,0.648148148148,0.185185185185,0.166666666667,0.999573107084,54
de02e2e492eae6a3e0ad5539b87be58d,1,4,3,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2,0.0,0.8,0.999479083382,10
e9018afc1f23552345c375d0c1074253,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998632246935,5
1a0ca88bfba90c319402c5d2b71a5dbb,1,5,5,1,3,0.0,0.888888888889,0.0,0.0,0.0,0.0,0.0,0.111111111111,9,0.642857142857,0.0,0.357142857143,0.960178245607,14
3b3a7746dca5b7adaa91f291fb682aef,0,12,11,1,4,0.444444444444,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.222222222222,9,0.0471204188482,0.0,0.952879581152,0.998094127769,191
02e7f511851ab693a465b1be6ec20259,1,10,5,1,5,0.139534883721,0.209302325581,0.0,0.046511627907,0.0,0.0,0.0,0.604651162791,43,0.511904761905,0.0,0.488095238095,0.997979838621,84
c942346e9d99e69f0638b1e64b737eb5,1,2,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999522004815,6
22fc84e52e74c39e88736d3a7f95df2c,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.99419810587,1
c34c5f2108b84ff43e1322433207bad8,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.994015036947,1
76af9f732a13f7b8734651ba97416171,1,1,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998945686736,16
74274cdc2f2635f53741d706406d47a9,1,4,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0434782608696,0.0,0.95652173913,0.992569328887,23
d631568f3e92e471c6816c89afef97df,1,3,4,1,3,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,16,0.842105263158,0.0,0.157894736842,0.999529561982,19
9fcd2579b3c2a11bcce131da4842087c,1,2,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.666666666667,0.0,0.333333333333,0.996804430279,3
8dabb38e09bdfc287e632bfdfb40ace5,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.974176627717,3
0d388f2c7ab8dc6682940fea548a9dda,1,7,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0769230769231,0.0,0.923076923077,0.999878467613,13
85478425f839732a45912d3fe0cb367a,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999754869741,10
623119df5136aa7b035f2bbe50597394,1,7,9,1,3,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,4,0.148148148148,0.0,0.851851851852,0.999195856799,27
6b4e331d90ce95c0ab6850da21b7fa04,1,8,3,1,3,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,8,0.4,0.05,0.55,0.999232945888,20
fd5b39a3d8e0891dfd36211a9705d5f0,1,4,8,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32,0.470588235294,0.0,0.529411764706,0.707605130653,68
47302b2141f76f638a2c50f9bf00e904,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.9909476402,12
c4f017acbfb2a4836cb1e180c00603e6,1,3,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.027397260274,0.0,0.972602739726,0.999183902412,73
627b45c3991d07dbc78ae7f613d19016,1,7,9,1,3,0.0,0.0,0.0,0.0,0.870967741935,0.0,0.0,0.129032258065,31,0.108391608392,0.0,0.891608391608,0.999583703187,286
2e59737062d77fb2f91857e770030c7c,1,7,3,1,4,0.264705882353,0.705882352941,0.0,0.0,0.0,0.0,0.0,0.0294117647059,34,0.871794871795,0.0,0.128205128205,0.999622513912,39
5910e29a0bec9eead930a97617594d50,1,7,3,1,3,0.826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.173913043478,23,0.741935483871,0.0,0.258064516129,0.969556777899,31
fbb7dde8d4ff25e6f15b51d5a6f99932,1,5,1,1,4,0.333333333333,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.333333333333,3,0.25,0.0,0.75,0.999855573117,12
8e632a16c138f168cdea2dee19c3f9af,1,6,4,2,4,0.00340136054422,0.989795918367,0.0,0.00680272108844,0.0,0.0,0.0,0.0,294,0.901840490798,0.0,0.0981595092025,0.999730289332,326
e68763e83cbcf234dd8c3a8f0a3bada1,1,3,2,1,2,0.909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,22,1.0,0.0,0.0,0.636947150678,22
b8c1dd8c9f9bea5fb3417ebf67716b06,1,6,5,1,3,0.00606060606061,0.993939393939,0.0,0.0,0.0,0.0,0.0,0.0,495,0.932203389831,0.0,0.0677966101695,0.999346424272,531
79ec5d1190184a6c3cf21c9a0c3d7519,1,6,11,1,4,0.0,0.0910425844347,0.906020558003,0.0,0.0,0.0,0.0,0.00293685756241,681,0.991266375546,0.0,0.00873362445415,0.999822574984,687
15a6489a700c4466613c24455b15fa9a,1,2,9,1,2,0.0,0.325396825397,0.674603174603,0.0,0.0,0.0,0.0,0.0,126,1.0,0.0,0.0,0.998178095484,126
0af353b2e434a0f7b95385ecbeefcea2,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.999101553917,2
7e7032eb6dc2e1e055720b8d2e6a2bdc,1,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.997476177999,7
5eab9253d73596a507a87ea070747af3,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.997398865422,2
64c18906586c98b98ea02f61d128d3cd,1,9,9,1,4,0.0909090909091,0.545454545455,0.0,0.0,0.0,0.0,0.0,0.363636363636,33,0.40243902439,0.0121951219512,0.585365853659,0.999793961652,82
0af08cf05085808a4d166b615427eeff,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.998406220394,1
e211a2a47db085dd1bab73f735fc1ef2,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998455398656,1
903d568d7a12856846c72bbd8f2e9913,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999192140006,2
b2794ef6c07196280cc5c9727c2fd3db,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333333333,0.666666666667,0.999587748534,3
9069416af7fcd0a8ddebc4824622767f,1,9,6,1,3,0.814814814815,0.185185185185,0.0,0.0,0.0,0.0,0.0,0.0,27,0.586956521739,0.0,0.413043478261,0.999637542595,46
2630e687c58c72a421bdb8f55d0d51c2,1,5,3,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0769230769231,0.0,0.923076923077,0.999381623283,13
2d001bfd4d9b862b01aaa3131bd03014,1,10,5,1,4,0.1,0.4,0.0,0.0,0.0,0.0,0.5,0.0,10,0.4,0.0,0.6,0.999534829469,25
937f84af8428315cc83df17a08d1f325,1,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333333333,0.666666666667,0.999857803892,3
af998a4693c94186b3f53d2a5e47cc42,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.9997425071,147
1b9117564515b59d49ab9e525c489c17,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.99565002505,1
bfb5242f31d83955e6062e7577ef1a6d,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.995696779904,2
5a89571a8a8863d2d98137aa749b8da6,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.999742836258,1
67ac1336dda7e70a46a16e8bc10f121e,1,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.75,0.997103236189,4
63e30031ac7969d576ceeaa8a262387e,1,4,4,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.166666666667,0.0,0.833333333333,0.997996659548,6
ff01f12e8fede1a2c8fab3122886de3f,1,4,4,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.294117647059,0.0,0.705882352941,0.95413791804,17
84af2b3a321a8f615df7056d33a6487c,1,5,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.99549366248,13
faf85482262e5dd604e0e684fe3f5d85,1,5,3,2,3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,4,0.4,0.0,0.6,0.974173974668,10
6ee9b9afea845072367f8e3b045811c8,1,5,5,1,3,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,4,0.333333333333,0.0,0.666666666667,0.999110507196,12
ef46c6e9c1ed267a131db1e0c7268da1,0,1,4,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.269727557738,5
aca76c0a97d327e57e619dc24ba47e85,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.569640413219,1
2356008d2d903325f2b75bd5ecf74c18,1,4,3,1,3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,5,0.714285714286,0.0,0.285714285714,0.999421835071,7
5b5476bf7a229eba902e640db0a294a9,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.99701369759,5
8cec1cea9e636abca1b02a5548e4d5a2,1,4,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.25,0.0,0.75,0.999393242735,8
6439d4eaebf3d26f7b3c1953ba95d30d,1,4,3,1,3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,4,0.307692307692,0.0769230769231,0.615384615385,0.999792215791,13
20335bd6ace90870b9e713ebf484488b,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999683958803,5
8bdce7cdd40e5be51fda9024483cc8fb,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.409162228521,5
65e94ec5fd7651aacea50efcb8fa7034,1,2,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.996489945586,67
c01360f31e1e5ca5a474e11ec5e2ec3b,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,150,1.0,0.0,0.0,0.997622615228,150
c149121b47e1f4b1ac1d3d2ffe78bc9b,1,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.428571428571,0.0,0.571428571429,0.998229225941,7
2384cf0d4175d45aadc5c955a911bb33,1,9,4,1,3,0.012987012987,0.987012987013,0.0,0.0,0.0,0.0,0.0,0.0,77,0.596899224806,0.0,0.403100775194,0.998038849411,129
43b6c09dd0a91b747d1758cf72df7135,1,6,5,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,538,0.978181818182,0.0,0.0218181818182,0.999116703484,550
2ff50d235252b25c6c9992bf3f1a74ee,1,3,6,1,3,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,0.0,0.0,39,0.951219512195,0.0,0.0487804878049,0.882039080666,41
98c797bae8b5c53ceb5bac6a5a3c115e,1,2,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.666666666667,0.0,0.333333333333,0.993524994596,3
c70353d435576902b5a109d94ec07b70,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.990200013842,5
4f7c36ded0c1a1e635704ed3fa892f70,1,2,3,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.428571428571,0.0,0.571428571429,0.992521412725,14
011f0374b9febe133f2ef79e44657917,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.9985095209,3
