,_label,dcnt_catid,dcnt_device,dcnt_profile,dcnt_rule,net_access,net_buf_overflow,net_ddos,net_misc,net_scan,net_trojan,net_virus,net_web_attack,network_attack,ra_network_attack,ra_weak_password,ra_web_threat,sw_rate,sw_total
c6592a032f494b06438ed8907e514dee,0,3,3,1,2,0,1,0,0,0,0,0,0,1,0.333333333,0,0.666666667,0.997833102,3
e0facca32a87a6af49502e1b40d8c852,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.959847103,1
68df4f37c2ad9ea75ea9d1ea5cad935b,0,1,2,1,1,0,0,52,0,0,0,0,0,52,1,0,0,0.280211055,52
cc4f6b98f0c4d56579abebad8955515f,0,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997899623,25
c9e37353cb4df1fed5034a27babe0a18,1,8,4,1,4,3,1,0,0,0,0,0,1,5,0.147058824,0.470588235,0.382352941,0.999870521,34
81f021beaccca20ed05da48d9e61e7a3,1,6,5,1,3,1,0,0,0,0,0,0,28,29,0.591836735,0,0.408163265,0.987428331,49
5919a32711fff2ef14a960b6024b5d82,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.995120249,2
dcc184ca238d76ce36bafa7234189224,1,5,4,1,3,2,2,0,0,0,0,0,0,4,0.333333333,0,0.666666667,0.998079122,12
e3b9e3fc7451c0795bf8ccce8dd05e4c,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.984972053,1
bf6ad3ef2c81a12942ee6c416656e8ed,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998643355,2
65ef9bc4750597e844d51da39901b7d1,1,10,7,1,4,0,1,0,0,2,0,0,15,18,0.25,0.013888889,0.736111111,0.999770954,72
a9a7149d2a9fdcab9b30675aea55ace7,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999607463,2
a341524474408882678d1cf54f701df1,1,5,5,1,2,0,0,0,0,0,0,0,5,5,0.3125,0,0.6875,0.998709415,16
b51ff64e30bc96adf22cd7e9993b94a6,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.965902831,16
062508783fa4ed940d64fd86ad365517,1,2,2,1,2,0,0,0,0,0,0,0,1,1,0.5,0,0.5,0.999731636,2
3098091b12ad8a3763600e60019594c7,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.53186756,8
466d616066c118bb3f754de591b50cf7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996205413,2
efdb1885d44bde248303e0413cc5ec4a,0,8,6,1,3,2,0,0,5,0,0,0,0,7,0.102941176,0,0.897058824,0.896806398,68
471cd4fa49245fca6f038c1730367e6b,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997926871,5
606e06415f06c58b5465350a45c9a36b,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.991029256,3
f3bc8a97da79a43f98273540cdd38e40,1,3,3,1,2,0,0,0,0,0,0,0,1,1,0.076923077,0,0.923076923,0.999905817,13
96b16f27f17dea058e9ea5d6c9b3b002,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99982672,2
9e55d7ca803bd6831ee2c2df2d8743e6,1,9,9,1,3,2,26,0,0,0,0,0,0,28,0.538461538,0,0.461538462,0.999259494,52
53e917cc360da707b3fb2985bafdc43a,1,4,2,1,2,0,0,0,0,0,0,0,1,1,0.058823529,0,0.941176471,0.998986391,17
3f4ce97f102804fb51cafa91902aaf20,1,3,2,1,2,0,0,0,2,0,0,0,0,2,0.5,0.25,0.25,0.702474919,4
9243deee0cb94d08ed2b2d7cf212ef99,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999529389,6
6a1bd7e7af4a59e59a2b3c85f5b1ca9c,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998485768,1
43f2eb1173e13eef54ae91e5f0091957,1,5,4,1,2,0,3,0,0,0,0,0,0,3,0.272727273,0,0.727272727,0.998843147,11
2ab9c5062b8296b4abad7e4ce82bde9d,1,10,6,1,4,1,2,0,0,0,0,0,12,15,0.057034221,0,0.942965779,0.999394072,263
8a3b6c62f9eb30e1a7108ac3ff65c520,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999150964,1
de66161e8d85446543bbdf193268d11f,1,3,5,1,2,0,0,0,0,0,0,0,1,1,0.076923077,0,0.923076923,0.662213616,13
197413865008f39b4b2a8878e1cc0140,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998196347,1
a05ecb2ceb56b03dad99671aaa4bbe86,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999223705,1
fdfaf10fac54203fe4e254cd47b38139,1,4,2,1,2,0,0,0,0,0,0,0,8,8,0.8,0,0.2,0.99090837,10
faeafdccc873e5c98f4254c4673a1d2d,1,2,2,1,2,0,6,0,0,0,0,0,0,6,0.857142857,0,0.142857143,0.955573468,7
c0a55bdb09cf3be1bfaf1cb9eb5ced4b,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997464752,4
b31fe83de673af8f93cd5ed91dbdd2be,0,9,9,1,3,0,1,0,0,0,0,0,1,2,0.003976143,0,0.996023857,0.997807884,503
4e9926b527939351f6018e1041c93e3d,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997513642,12
4d13ce8bd86ca59d810ce5ee7373f2ce,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.96962607,3
661e2a9230a56811352ba810e166d4db,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.997121606,5
5c1063e197d7035f0b19690a6b91eb38,1,4,4,1,2,0,1,0,0,0,0,0,0,1,0.25,0,0.75,0.998076925,4
3b12ca749d37d900d46feeef07ef4bc6,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997636168,7
b1770833eede72e7a766e20a7b95334f,1,7,5,1,2,1,0,0,0,0,0,0,0,1,0.025641026,0.538461538,0.435897436,0.576418457,39
ab6716faa25792409670e390d0217b7e,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.959331503,1
4eefb73c7b4290d04f8158234dd853dc,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998528032,1
b712ad5747b8ed14df893cea3d08dbc7,1,4,5,1,2,0,0,0,0,0,0,0,1,1,0.1,0,0.9,0.99880691,10
52334ba6c8561f8edf91c591524b8299,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998809622,1
c810ff1797ba00b76a80dfd157a85d26,1,7,8,1,4,1,33,0,0,0,0,0,2,36,0.266666667,0.014814815,0.718518519,0.999180554,135
4e3f2d39395a917d08453d844879d17e,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998805058,2
67fe34f943c3a9407fe7a27f06515d81,1,4,7,1,2,0,6,0,0,0,0,0,0,6,0.545454545,0,0.454545455,0.988219761,11
72f423d6d58b996b25109bde054020f3,1,3,4,1,2,0,0,0,0,0,0,0,2,2,0.133333333,0,0.866666667,0.937286944,15
11c585b62dd62deb991c9d6410e5ebe5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.53387012,1
78a9feb70d229020eac56a872eee6585,1,5,3,1,2,0,0,0,1,0,0,0,0,1,0.090909091,0,0.909090909,0.998785699,11
8eafc451e16372275cffaa4192d9bc6e,1,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999625442,15
f2181212801916a62fb37e26c4e42853,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.965746925,1
92b3c58841d1c78c5c821d225b6cdcdd,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996833161,7
efbe523d2de03f860c64a00d046256ec,1,4,5,1,2,0,0,0,1,0,0,0,0,1,0.071428571,0,0.928571429,0.997987435,14
b9a033489b5f503a01f9095928d2cf40,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.564674661,4
1d7a4e5f42d20f76f1afcf56cd00beca,1,6,2,1,3,4,1,0,0,0,0,0,0,5,0.108695652,0,0.891304348,0.99807856,46
8b5b7cfedb4f82a6419b2b70500e729d,1,2,1,1,2,0,0,0,0,0,0,0,1,1,0.333333333,0,0.666666667,0.999840136,3
e9ad6fc01701550acb33033e2675208c,1,5,3,1,2,0,2,0,0,0,0,0,0,2,0.222222222,0,0.777777778,0.982910287,9
e346415bd05db7cbbdc6b828d8e6313e,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998717824,14
0355a40d6a8c98277991635abd24da9d,1,3,2,1,2,0,0,0,0,0,0,0,1,1,0.142857143,0,0.857142857,0.999667866,7
717cfe124d0f81cff8873b78a77fd21c,1,3,4,1,2,0,6,0,0,0,0,0,0,6,0.75,0,0.25,0.998534854,8
83f5dd41e848267bcd6ba583b8bca393,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999288223,1
a1e899ea3e4bdf07892e4ded2b613897,1,2,2,1,2,0,0,1,0,0,0,0,0,1,0.333333333,0,0.666666667,0.9998014,3
c3f37d45254e69bb583d178cc172c696,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997827273,14
572f4251fe75174820310fc5af5824b1,1,15,10,1,5,46,4,0,2,0,0,0,47,99,0.512953368,0,0.487046632,0.999917785,193
6028951f61e72e864e020674b42ceffb,1,15,6,1,4,7,15,0,0,0,0,0,80,102,0.548387097,0,0.451612903,0.998850797,186
416fb53677ee9d6bde10cbefcbf9e0ad,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998727774,5
04ea460cbff2d51e2f4730abf8db44ce,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998842497,6
a2feefec9040778d4295a3234a23a7d2,1,3,7,1,3,1,19,0,0,0,0,0,0,20,0.833333333,0,0.166666667,0.998388528,24
5d27c9b0c37cd930b2377b854e97ed27,1,3,4,1,2,0,3,0,0,0,0,0,0,3,0.375,0,0.625,0.999516139,8
6298e0363678d7f66063e5b45a2288df,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.976240844,4
4be70240938744ef24062de9c6a211d5,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.998967135,2
92724313118bae09f053ab5499d33c13,1,3,2,1,3,0,4,6,0,0,0,0,0,10,0.666666667,0,0.333333333,0.981935558,15
67bcff94adb3bb909216302d6773b047,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.837727974,5
3c2387060ee5d57601b14471114b5aab,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99676679,1
c17aac8e5cad20d893137f2a802f0225,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998500776,3
37fceff76563eb59cec2f28689d80ee2,1,6,1,1,2,0,21,0,0,0,0,0,0,21,0.567567568,0,0.432432432,0.999603964,37
544e50501af127eb8ca64a10e388d5ac,1,2,1,1,2,0,0,0,0,0,0,0,1,1,0.5,0,0.5,0.99364779,2
13ee71d93ab004c0f77ce52f6f0fc3e2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.989493161,7
1359a78107ebe3178c8412613c5baea2,0,2,1,1,2,0,0,0,0,0,0,0,1,1,0.333333333,0,0.666666667,0.998825492,3
5159a63ab90237680ef7795e588fb126,1,5,5,1,2,20,0,0,0,0,0,0,0,20,0.8,0,0.2,0.892086111,25
322c3c3e63b44b42318cfe364e90bc31,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.98877872,4
cdf39a4e96bfdf6ece6fdbe677ed1069,1,6,5,1,3,10,0,0,0,0,0,0,2,12,0.666666667,0,0.333333333,0.99927122,18
513aeb26774ddace4d96896076829952,1,9,3,1,4,1,0,1,0,0,0,0,2,4,0.16,0,0.84,0.999823123,25
53cb95ab5735ec9a55c5cc3baec9f0e4,1,3,2,1,3,3,2,0,0,0,0,0,0,5,0.277777778,0,0.722222222,0.998261265,18
126e3421ae50bdb7cb0282782417de39,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.998365252,1
f53876f5ffeb25d4def7f1147ed2f2c6,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.252572974,14
445ea7901b1abfb2e82ee88684465e4e,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996879551,2
bb24e33c7ed1d9f6cd16c1b780b31993,1,12,5,1,4,4,0,0,2,0,0,0,4,10,0.2,0,0.8,0.999920083,50
1eeb6c949cc701a7e02455932ed3c493,1,2,5,1,2,0,0,0,0,0,0,0,5,5,0.067567568,0,0.932432432,0.991849328,74
4339f5dff28bf954f6738fc30eae9096,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.993834082,11
ee8c8de87d61afd3aff6b902774b0655,1,7,10,1,2,0,10,0,0,0,0,0,0,10,0.043290043,0,0.956709957,0.999556053,231
12d1d414807446ac8a45cc0afcc18de3,1,4,3,1,3,0,1,0,0,0,0,0,5,6,0.4,0,0.6,0.994118379,15
aa67fc22f9eec4e1b0d9a8a75d67a2de,0,3,4,1,2,0,19,0,0,0,0,0,0,19,0.95,0,0.05,0.995457514,20
9cfd5fcac4fba93602dbf0ad33c4a28d,1,2,3,1,2,0,2,0,0,0,0,0,0,2,0.222222222,0,0.777777778,0.99935082,9
743aa4234ba5c6c1cf51a1b7fa0f5c8a,1,5,5,1,2,0,2,0,0,0,0,0,0,2,0.133333333,0,0.866666667,0.997440892,15
8c31a31e9814590e6dff9e6707b64de3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997710975,15
16337d4611f1b60616a0645a6a4be758,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99532864,29
b7edcf052540dac986054ff33efd30a9,1,4,3,1,2,0,7,0,0,0,0,0,0,7,0.777777778,0.111111111,0.111111111,0.968159179,9
b21873ce8e55c0f37a2aa84a46b187d0,1,3,4,1,2,2,0,0,0,0,0,0,0,2,0.2,0,0.8,0.999811393,10
3becf8287c88a13c2f05a9173897c1c9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999305259,1
6949987cbd41aeb0f0983295a2d87ac1,1,10,13,2,5,0,2,0,0,9,0,11,2,24,0.303797468,0.037974684,0.658227848,0.975664199,79
04cf8c36884bc2f7683f318a06689922,1,7,4,1,3,2,0,0,0,0,0,0,10,12,0.6,0,0.4,0.999563332,20
7440b582d9a91dc6103f1a41490648ef,1,3,2,1,2,0,1,0,0,0,0,0,0,1,0.166666667,0,0.833333333,0.999764095,6
f711e36723cde5ffe3b40296856bd8d8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.790704019,1
2f35efd440e3b2d74b151bb893ff6f08,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.997491473,2
ffd27c42579bfebe22693f29eb4ffceb,0,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0.125,0.875,0.991054926,40
4628c870c1589fbfb8ea961d495a3475,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.998664431,2
4ac3eae9e5e17be1152febc60c00ac11,1,6,3,1,3,0,1,0,0,0,0,0,1,2,0.133333333,0,0.866666667,0.999913942,15
f764824f1f7959691c97aa2fbc147b13,1,2,7,1,2,0,25,0,0,0,0,0,0,25,0.925925926,0,0.074074074,0.989859959,27
7a6d8c5721e60f5b7fa7c69f5383b7ed,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.995978982,3
25a38d2ef482583a9b8dfbc8295a9c08,0,8,11,1,3,4,37,0,0,0,0,0,0,41,0.5,0,0.5,0.997568979,82
9df250912102cd9cde503fe824622dce,1,4,4,1,3,0,2,0,1,0,0,0,0,3,0.5,0,0.5,0.999339393,6
dbd048a9d32b4df4ffb5eae64f2e893f,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.258545966,2
9c4fbdd5bcf626f7179c98672b4f6dc5,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.919947439,7
3dd08299a875a4848097104b12ef3e18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.990584642,1
bee598b44c132fdd0947bbdec576fb89,1,2,2,1,2,0,1,0,0,0,0,0,0,1,0.5,0,0.5,0.98636163,2
7c48e374ddc7a355c307f10ed52ba637,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.939682612,7
c76f445dc986f2ef2e8bef203da490be,1,1,1,1,1,0,0,0,0,0,0,0,2,2,1,0,0,0.982868289,2
b8540411cbc5b9c40b2f107e3e460871,1,6,4,1,4,0,2,0,1,0,0,0,1,4,0.444444444,0,0.555555556,0.999484319,9
e01400a986ea187aba2c0e1011d23876,1,7,4,1,3,2,3,0,0,0,0,0,0,5,0.5,0,0.5,0.999538668,10
311e76fbf9c07f83d292b7294f45bfe8,1,2,3,1,2,0,3,0,0,0,0,0,0,3,0.75,0,0.25,0.999411147,4
1b24a60474274cecc1bf2110f83f5d0c,1,8,10,1,3,0,26,0,0,0,0,0,9,35,0.648148148,0.185185185,0.166666667,0.999573107,54
de02e2e492eae6a3e0ad5539b87be58d,1,4,3,1,2,2,0,0,0,0,0,0,0,2,0.2,0,0.8,0.999479083,10
e9018afc1f23552345c375d0c1074253,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998632247,5
1a0ca88bfba90c319402c5d2b71a5dbb,1,5,5,1,3,0,8,0,0,0,0,0,1,9,0.642857143,0,0.357142857,0.960178246,14
3b3a7746dca5b7adaa91f291fb682aef,0,12,11,1,4,4,3,0,0,0,0,0,2,9,0.047120419,0,0.952879581,0.998094128,191
02e7f511851ab693a465b1be6ec20259,1,10,5,1,5,6,9,0,2,0,0,0,26,43,0.511904762,0,0.488095238,0.997979839,84
c942346e9d99e69f0638b1e64b737eb5,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999522005,6
22fc84e52e74c39e88736d3a7f95df2c,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.994198106,1
c34c5f2108b84ff43e1322433207bad8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.994015037,1
76af9f732a13f7b8734651ba97416171,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998945687,16
74274cdc2f2635f53741d706406d47a9,1,4,2,1,2,0,0,0,0,0,0,0,1,1,0.043478261,0,0.956521739,0.992569329,23
d631568f3e92e471c6816c89afef97df,1,3,4,1,3,11,0,0,0,0,0,0,5,16,0.842105263,0,0.157894737,0.999529562,19
9fcd2579b3c2a11bcce131da4842087c,1,2,3,1,2,0,0,2,0,0,0,0,0,2,0.666666667,0,0.333333333,0.99680443,3
8dabb38e09bdfc287e632bfdfb40ace5,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.974176628,3
0d388f2c7ab8dc6682940fea548a9dda,1,7,3,1,2,0,1,0,0,0,0,0,0,1,0.076923077,0,0.923076923,0.999878468,13
85478425f839732a45912d3fe0cb367a,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99975487,10
623119df5136aa7b035f2bbe50597394,1,7,9,1,3,0,3,0,0,0,0,0,1,4,0.148148148,0,0.851851852,0.999195857,27
6b4e331d90ce95c0ab6850da21b7fa04,1,8,3,1,3,7,0,0,0,0,0,0,1,8,0.4,0.05,0.55,0.999232946,20
fd5b39a3d8e0891dfd36211a9705d5f0,1,4,8,1,2,0,0,0,0,32,0,0,0,32,0.470588235,0,0.529411765,0.707605131,68
47302b2141f76f638a2c50f9bf00e904,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99094764,12
c4f017acbfb2a4836cb1e180c00603e6,1,3,3,1,2,0,0,0,0,0,0,0,2,2,0.02739726,0,0.97260274,0.999183902,73
627b45c3991d07dbc78ae7f613d19016,1,7,9,1,3,0,0,0,0,27,0,0,4,31,0.108391608,0,0.891608392,0.999583703,286
2e59737062d77fb2f91857e770030c7c,1,7,3,1,4,9,24,0,0,0,0,0,1,34,0.871794872,0,0.128205128,0.999622514,39
5910e29a0bec9eead930a97617594d50,1,7,3,1,3,19,0,0,0,0,0,0,4,23,0.741935484,0,0.258064516,0.969556778,31
fbb7dde8d4ff25e6f15b51d5a6f99932,1,5,1,1,4,1,0,0,1,0,0,0,1,3,0.25,0,0.75,0.999855573,12
8e632a16c138f168cdea2dee19c3f9af,1,6,4,2,4,1,291,0,2,0,0,0,0,294,0.901840491,0,0.098159509,0.999730289,326
e68763e83cbcf234dd8c3a8f0a3bada1,1,3,2,1,2,20,0,0,0,0,0,0,2,22,1,0,0,0.636947151,22
b8c1dd8c9f9bea5fb3417ebf67716b06,1,6,5,1,3,3,492,0,0,0,0,0,0,495,0.93220339,0,0.06779661,0.999346424,531
79ec5d1190184a6c3cf21c9a0c3d7519,1,6,11,1,4,0,62,617,0,0,0,0,2,681,0.991266376,0,0.008733624,0.999822575,687
15a6489a700c4466613c24455b15fa9a,1,2,9,1,2,0,41,85,0,0,0,0,0,126,1,0,0,0.998178095,126
0af353b2e434a0f7b95385ecbeefcea2,1,1,1,1,1,0,0,0,0,2,0,0,0,2,1,0,0,0.999101554,2
7e7032eb6dc2e1e055720b8d2e6a2bdc,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997476178,7
5eab9253d73596a507a87ea070747af3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997398865,2
64c18906586c98b98ea02f61d128d3cd,1,9,9,1,4,3,18,0,0,0,0,0,12,33,0.402439024,0.012195122,0.585365854,0.999793962,82
0af08cf05085808a4d166b615427eeff,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.99840622,1
e211a2a47db085dd1bab73f735fc1ef2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998455399,1
903d568d7a12856846c72bbd8f2e9913,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99919214,2
b2794ef6c07196280cc5c9727c2fd3db,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.999587749,3
9069416af7fcd0a8ddebc4824622767f,1,9,6,1,3,22,5,0,0,0,0,0,0,27,0.586956522,0,0.413043478,0.999637543,46
2630e687c58c72a421bdb8f55d0d51c2,1,5,3,1,2,0,0,0,1,0,0,0,0,1,0.076923077,0,0.923076923,0.999381623,13
2d001bfd4d9b862b01aaa3131bd03014,1,10,5,1,4,1,4,0,0,0,0,5,0,10,0.4,0,0.6,0.999534829,25
937f84af8428315cc83df17a08d1f325,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.999857804,3
af998a4693c94186b3f53d2a5e47cc42,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999742507,147
1b9117564515b59d49ab9e525c489c17,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.995650025,1
bfb5242f31d83955e6062e7577ef1a6d,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99569678,2
5a89571a8a8863d2d98137aa749b8da6,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0.999742836,1
67ac1336dda7e70a46a16e8bc10f121e,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.997103236,4
63e30031ac7969d576ceeaa8a262387e,1,4,4,1,2,1,0,0,0,0,0,0,0,1,0.166666667,0,0.833333333,0.99799666,6
ff01f12e8fede1a2c8fab3122886de3f,1,4,4,1,2,5,0,0,0,0,0,0,0,5,0.294117647,0,0.705882353,0.954137918,17
84af2b3a321a8f615df7056d33a6487c,1,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.995493662,13
faf85482262e5dd604e0e684fe3f5d85,1,5,3,2,3,0,2,0,2,0,0,0,0,4,0.4,0,0.6,0.974173975,10
6ee9b9afea845072367f8e3b045811c8,1,5,5,1,3,0,0,0,1,0,0,0,3,4,0.333333333,0,0.666666667,0.999110507,12
ef46c6e9c1ed267a131db1e0c7268da1,0,1,4,1,1,0,0,5,0,0,0,0,0,5,1,0,0,0.269727558,5
aca76c0a97d327e57e619dc24ba47e85,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.569640413,1
2356008d2d903325f2b75bd5ecf74c18,1,4,3,1,3,0,1,0,0,0,0,0,4,5,0.714285714,0,0.285714286,0.999421835,7
5b5476bf7a229eba902e640db0a294a9,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997013698,5
8cec1cea9e636abca1b02a5548e4d5a2,1,4,2,1,2,2,0,0,0,0,0,0,0,2,0.25,0,0.75,0.999393243,8
6439d4eaebf3d26f7b3c1953ba95d30d,1,4,3,1,3,0,0,0,2,0,0,0,2,4,0.307692308,0.076923077,0.615384615,0.999792216,13
20335bd6ace90870b9e713ebf484488b,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999683959,5
8bdce7cdd40e5be51fda9024483cc8fb,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.409162229,5
65e94ec5fd7651aacea50efcb8fa7034,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996489946,67
c01360f31e1e5ca5a474e11ec5e2ec3b,0,1,1,1,1,0,0,0,0,150,0,0,0,150,1,0,0,0.997622615,150
c149121b47e1f4b1ac1d3d2ffe78bc9b,1,2,2,1,2,3,0,0,0,0,0,0,0,3,0.428571429,0,0.571428571,0.998229226,7
2384cf0d4175d45aadc5c955a911bb33,1,9,4,1,3,1,76,0,0,0,0,0,0,77,0.596899225,0,0.403100775,0.998038849,129
43b6c09dd0a91b747d1758cf72df7135,1,6,5,1,2,0,538,0,0,0,0,0,0,538,0.978181818,0,0.021818182,0.999116703,550
2ff50d235252b25c6c9992bf3f1a74ee,1,3,6,1,3,0,36,0,3,0,0,0,0,39,0.951219512,0,0.048780488,0.882039081,41
98c797bae8b5c53ceb5bac6a5a3c115e,1,2,2,1,2,0,2,0,0,0,0,0,0,2,0.666666667,0,0.333333333,0.993524995,3
c70353d435576902b5a109d94ec07b70,1,1,1,1,1,0,0,0,0,5,0,0,0,5,1,0,0,0.990200014,5
4f7c36ded0c1a1e635704ed3fa892f70,1,2,3,1,2,6,0,0,0,0,0,0,0,6,0.428571429,0,0.571428571,0.992521413,14
011f0374b9febe133f2ef79e44657917,1,1,1,1,1,0,0,0,0,0,0,0,3,3,1,0,0,0.998509521,3
e48a8dbcda34624355d1bc0409b6d525,1,9,5,1,3,6,1,0,0,0,0,0,0,7,0.088607595,0,0.911392405,0.999795158,79
4d2e8f3b8478a68318b63ed753e8232d,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999077926,3
832f8260ecb9cba26ddb0c8332269575,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997295297,5
b171f1a2b36e91593dad46daae4e10f0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999045067,3
77ac3efa769926058011ad40854ee175,1,4,3,1,2,0,1,0,0,0,0,0,0,1,0.058823529,0,0.941176471,0.999787071,17
e3db086ced11234cf99242aadce7bc2d,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999856649,4
b4f7c381266ebbb333e65622823f574d,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997715771,5
6419d810439b37a8db17a464d7ca8f26,1,5,4,2,3,0,0,0,1,0,0,0,13,14,0.254545455,0,0.745454545,0.999576237,55
